,region
45729,Iringa
45730,Mwanza
45736,Arusha
45737,Kilimanjaro
45738,Tanga
45739,Iringa
45740,Morogoro
45742,Arusha
45743,Morogoro
45745,Tanga
45746,Iringa
45747,Kilimanjaro
45748,Kigoma
45749,Morogoro
45750,Iringa
45751,Lindi
45753,Morogoro
45755,Iringa
45758,Kigoma
45765,Rukwa
45768,Arusha
45771,Iringa
45773,Iringa
45776,Arusha
45777,Lindi
45779,Kigoma
45780,Iringa
45782,Singida
45786,Morogoro
45787,Rukwa
45788,Pwani
45794,Tanga
45795,Pwani
45797,Pwani
45798,Arusha
45800,Kilimanjaro
45811,Mara
45814,Arusha
45815,Rukwa
45816,Morogoro
45817,Manyara
45818,Pwani
45824,Morogoro
45829,Tanga
45834,Tanga
45835,Kilimanjaro
45843,Morogoro
45844,Tanga
45847,Pwani
45849,Tanga
45850,Iringa
45851,Mwanza
45852,Lindi
45854,Manyara
45855,Manyara
45857,Iringa
45859,Pwani
45860,Ruvuma
45862,Arusha
45863,Manyara
45864,Morogoro
45866,Morogoro
45867,Iringa
45869,Pwani
45871,Ruvuma
45873,Kigoma
45876,Pwani
45877,Morogoro
45879,Morogoro
45880,Kigoma
45883,Mtwara
45889,Iringa
45890,Pwani
45892,Morogoro
45894,Pwani
45895,Morogoro
45896,Iringa
45897,Singida
45901,Kilimanjaro
45902,Morogoro
45906,Mtwara
45907,Tanga
45908,Kilimanjaro
45910,Morogoro
45913,Tanga
45916,Kilimanjaro
45917,Mara
45918,Morogoro
45924,Iringa
45927,Lindi
45935,Kilimanjaro
45939,Kilimanjaro
45940,Iringa
45942,Kigoma
45947,Iringa
45950,Ruvuma
45951,Mwanza
45955,Morogoro
45957,Tanga
45959,Tanga
45962,Mwanza
45963,Iringa
45968,Morogoro
45970,Iringa
45973,Pwani
45975,Pwani
45978,Pwani
45979,Iringa
45982,Morogoro
45984,Kilimanjaro
45985,Kigoma
45986,Iringa
45987,Iringa
45989,Pwani
45990,Morogoro
45991,Iringa
45996,Morogoro
45997,Iringa
46000,Kilimanjaro
46001,Pwani
46002,Manyara
46004,Morogoro
46007,Kigoma
46012,Dar es Salaam
46015,Pwani
46016,Ruvuma
46017,Kilimanjaro
46018,Kigoma
46020,Pwani
46022,Tanga
46023,Kilimanjaro
46029,Manyara
46030,Lindi
46035,Tanga
46038,Iringa
46041,Tanga
46042,Kigoma
46045,Dar es Salaam
46046,Mtwara
46047,Morogoro
46048,Tanga
46051,Rukwa
46053,Mara
46054,Manyara
46055,Mara
46059,Iringa
46062,Morogoro
46066,Morogoro
46067,Iringa
46068,Tanga
46069,Mtwara
46071,Dar es Salaam
46072,Singida
46074,Kilimanjaro
46079,Mara
46080,Iringa
46081,Singida
46082,Morogoro
46083,Kilimanjaro
46084,Iringa
46086,Kilimanjaro
46089,Mara
46090,Manyara
46092,Iringa
46096,Kigoma
46097,Kilimanjaro
46100,Pwani
46101,Kilimanjaro
46102,Iringa
46103,Morogoro
46104,Manyara
46105,Morogoro
46106,Iringa
46108,Arusha
46109,Shinyanga
46110,Arusha
46111,Tanga
46113,Morogoro
46115,Mtwara
46116,Ruvuma
46117,Iringa
46120,Tanga
46121,Manyara
46124,Arusha
46126,Morogoro
46133,Kilimanjaro
46135,Pwani
46138,Arusha
46141,Tanga
46143,Lindi
46144,Arusha
46145,Mara
46148,Ruvuma
46149,Kilimanjaro
46151,Kigoma
46152,Kigoma
46153,Iringa
46158,Iringa
46159,Ruvuma
46160,Pwani
46162,Pwani
46165,Morogoro
46166,Morogoro
46168,Tanga
46169,Iringa
46170,Iringa
46172,Morogoro
46173,Kilimanjaro
46175,Kilimanjaro
46176,Kilimanjaro
46179,Tanga
46181,Kilimanjaro
46184,Arusha
46188,Iringa
46189,Morogoro
46190,Mara
46194,Kilimanjaro
46195,Kilimanjaro
46197,Morogoro
46199,Mtwara
46200,Manyara
46201,Mtwara
46202,Morogoro
46204,Morogoro
46207,Manyara
46210,Arusha
46212,Manyara
46215,Lindi
46216,Mtwara
46217,Morogoro
46219,Iringa
46220,Rukwa
46221,Iringa
46223,Iringa
46228,Pwani
46232,Lindi
46234,Kilimanjaro
46237,Kigoma
46239,Kigoma
46240,Kigoma
46242,Iringa
46243,Ruvuma
46244,Singida
46245,Tanga
46246,Tanga
46248,Kilimanjaro
46249,Mara
46251,Pwani
46255,Kilimanjaro
46257,Kilimanjaro
46258,Iringa
46262,Kilimanjaro
46263,Arusha
46265,Iringa
46269,Rukwa
46270,Tanga
46271,Kilimanjaro
46272,Kilimanjaro
46275,Pwani
46276,Manyara
46278,Morogoro
46283,Mara
46287,Arusha
46290,Rukwa
46293,Morogoro
46295,Pwani
46298,Manyara
46299,Iringa
46301,Ruvuma
46302,Rukwa
46304,Ruvuma
46307,Mtwara
46309,Iringa
46310,Rukwa
46311,Rukwa
46312,Morogoro
46316,Rukwa
46317,Ruvuma
46322,Arusha
46324,Ruvuma
46325,Iringa
46326,Tanga
46332,Morogoro
46333,Morogoro
46334,Kilimanjaro
46335,Lindi
46337,Kilimanjaro
46339,Kigoma
46342,Ruvuma
46346,Morogoro
46347,Dar es Salaam
46350,Manyara
46351,Manyara
46352,Mtwara
46354,Kigoma
46355,Rukwa
46358,Tanga
46360,Iringa
46361,Iringa
46362,Morogoro
46364,Mara
46365,Dar es Salaam
46368,Rukwa
46370,Singida
46371,Manyara
46373,Mara
46374,Tanga
46376,Manyara
46378,Ruvuma
46379,Ruvuma
46384,Lindi
46385,Pwani
46386,Manyara
46388,Iringa
46392,Mara
46396,Rukwa
46397,Mtwara
46399,Iringa
46402,Rukwa
46404,Pwani
46409,Pwani
46410,Singida
46413,Pwani
46414,Morogoro
46415,Tanga
46416,Ruvuma
46417,Iringa
46418,Iringa
46424,Iringa
46425,Tanga
46426,Iringa
46428,Pwani
46430,Ruvuma
46433,Singida
46437,Pwani
46440,Arusha
46443,Morogoro
46446,Iringa
46447,Iringa
46448,Iringa
46449,Kigoma
46450,Tanga
46451,Mara
46452,Iringa
46453,Manyara
46454,Pwani
46456,Iringa
46458,Singida
46459,Dar es Salaam
46460,Morogoro
46462,Tanga
46466,Mtwara
46468,Kigoma
46470,Iringa
46472,Tanga
46473,Lindi
46474,Pwani
46476,Kilimanjaro
46477,Tanga
46479,Kilimanjaro
46480,Dar es Salaam
46482,Iringa
46483,Morogoro
46484,Lindi
46485,Ruvuma
46487,Ruvuma
46488,Kilimanjaro
46489,Pwani
46495,Iringa
46499,Rukwa
46500,Morogoro
46503,Tanga
46506,Ruvuma
46507,Kilimanjaro
46508,Lindi
46509,Arusha
46511,Kigoma
46512,Tanga
46516,Morogoro
46517,Mtwara
46522,Kilimanjaro
46523,Kilimanjaro
46527,Morogoro
46529,Morogoro
46533,Kilimanjaro
46534,Kilimanjaro
46535,Kilimanjaro
46536,Iringa
46537,Tanga
46539,Rukwa
46540,Kilimanjaro
46541,Rukwa
46544,Tanga
46548,Arusha
46550,Kilimanjaro
46551,Tanga
46553,Tanga
46554,Mtwara
46555,Kilimanjaro
46558,Morogoro
46559,Iringa
46560,Pwani
46563,Ruvuma
46564,Iringa
46568,Kigoma
46569,Singida
46573,Ruvuma
46575,Iringa
46579,Tanga
46580,Iringa
46581,Morogoro
46584,Mtwara
46585,Morogoro
46589,Kigoma
46592,Tanga
46594,Kilimanjaro
46598,Dar es Salaam
46600,Lindi
46603,Tanga
46605,Kigoma
46606,Kigoma
46607,Manyara
46610,Kilimanjaro
46611,Iringa
46620,Pwani
46623,Kilimanjaro
46625,Pwani
46626,Morogoro
46627,Pwani
46630,Iringa
46635,Morogoro
46636,Pwani
46639,Manyara
46641,Morogoro
46643,Tanga
46645,Manyara
46647,Arusha
46649,Morogoro
46650,Morogoro
46651,Iringa
46652,Ruvuma
46654,Iringa
46656,Iringa
46657,Rukwa
46658,Rukwa
46660,Manyara
46661,Tanga
46662,Morogoro
46663,Pwani
46665,Ruvuma
46666,Arusha
46668,Pwani
46669,Rukwa
46670,Singida
46671,Lindi
46673,Pwani
46677,Iringa
46678,Kilimanjaro
46685,Rukwa
46687,Kilimanjaro
46688,Iringa
46690,Tanga
46692,Pwani
46694,Iringa
46696,Morogoro
46698,Iringa
46699,Kigoma
46700,Iringa
46704,Iringa
46705,Iringa
46707,Manyara
46708,Pwani
46709,Tanga
46712,Iringa
46717,Kilimanjaro
46718,Tanga
46719,Morogoro
46720,Dar es Salaam
46721,Iringa
46723,Iringa
46725,Kilimanjaro
46726,Morogoro
46729,Arusha
46730,Tanga
46733,Kilimanjaro
46734,Rukwa
46735,Rukwa
46736,Pwani
46737,Morogoro
46738,Mtwara
46739,Kigoma
46744,Iringa
46747,Iringa
46748,Arusha
46750,Ruvuma
46753,Kilimanjaro
46754,Morogoro
46755,Iringa
46756,Kigoma
46757,Mara
46765,Iringa
46767,Morogoro
46768,Mtwara
46769,Iringa
46770,Arusha
46774,Tanga
46776,Mtwara
46777,Iringa
46781,Mtwara
46783,Pwani
46787,Morogoro
46788,Kilimanjaro
46789,Manyara
46791,Ruvuma
46793,Kigoma
46794,Kilimanjaro
46795,Manyara
46797,Iringa
46798,Morogoro
46799,Iringa
46802,Tanga
46803,Tanga
46804,Lindi
46809,Arusha
46810,Iringa
46815,Kigoma
46817,Singida
46819,Morogoro
46821,Lindi
46823,Rukwa
46825,Arusha
46828,Manyara
46829,Ruvuma
46831,Rukwa
46833,Arusha
46834,Iringa
46835,Ruvuma
46842,Morogoro
46844,Lindi
46846,Dar es Salaam
46847,Arusha
46851,Morogoro
46853,Arusha
46856,Iringa
46857,Arusha
46858,Lindi
46859,Morogoro
46863,Kilimanjaro
46868,Kilimanjaro
46870,Iringa
46871,Kilimanjaro
46873,Ruvuma
46876,Pwani
46878,Pwani
46881,Kigoma
46882,Pwani
46889,Arusha
46891,Singida
46893,Mara
46894,Rukwa
46895,Iringa
46896,Ruvuma
46897,Kigoma
46899,Kigoma
46901,Iringa
46902,Morogoro
46903,Iringa
46906,Kilimanjaro
46910,Tanga
46911,Kilimanjaro
46912,Manyara
46913,Mtwara
46915,Kigoma
46917,Iringa
46918,Iringa
46919,Kilimanjaro
46928,Ruvuma
46930,Iringa
46931,Tanga
46933,Iringa
46934,Arusha
46935,Tanga
46936,Pwani
46938,Iringa
46943,Iringa
46944,Morogoro
46946,Iringa
46947,Arusha
46948,Iringa
46950,Lindi
46956,Rukwa
46957,Arusha
46959,Singida
46963,Iringa
46969,Morogoro
46971,Kilimanjaro
46973,Manyara
46975,Ruvuma
46976,Mara
46977,Rukwa
46979,Lindi
46980,Kilimanjaro
46982,Kilimanjaro
46983,Iringa
46987,Lindi
46988,Pwani
46989,Iringa
46990,Iringa
46992,Kigoma
46996,Kilimanjaro
46998,Iringa
47002,Kigoma
47003,Ruvuma
47004,Iringa
47007,Arusha
47008,Iringa
47009,Kilimanjaro
47010,Pwani
47011,Mara
47012,Lindi
47015,Mara
47019,Arusha
47025,Kilimanjaro
47033,Kilimanjaro
47035,Dar es Salaam
47036,Morogoro
47039,Kigoma
47040,Manyara
47041,Kilimanjaro
47043,Iringa
47044,Tanga
47045,Morogoro
47048,Iringa
47051,Iringa
47053,Iringa
47058,Ruvuma
47060,Tanga
47061,Morogoro
47063,Iringa
47065,Iringa
47069,Iringa
47071,Iringa
47072,Manyara
47075,Ruvuma
47079,Pwani
47080,Tanga
47081,Arusha
47082,Tanga
47088,Kilimanjaro
47090,Morogoro
47091,Kilimanjaro
47098,Mtwara
47099,Morogoro
47100,Singida
47101,Morogoro
47105,Morogoro
47106,Rukwa
47107,Rukwa
47111,Iringa
47113,Iringa
47115,Morogoro
47117,Morogoro
47119,Iringa
47120,Tanga
47124,Manyara
47126,Manyara
47129,Singida
47131,Mara
47134,Morogoro
47135,Ruvuma
47139,Morogoro
47140,Dar es Salaam
47141,Iringa
47146,Mtwara
47148,Morogoro
47149,Ruvuma
47150,Mtwara
47152,Kigoma
47156,Pwani
47158,Kigoma
47159,Iringa
47160,Iringa
47161,Manyara
47162,Rukwa
47167,Mara
47169,Rukwa
47171,Iringa
47173,Singida
47176,Kigoma
47177,Kilimanjaro
47179,Kilimanjaro
47186,Pwani
47188,Tanga
47192,Mtwara
47193,Kilimanjaro
47194,Lindi
47196,Arusha
47197,Tanga
47205,Pwani
47208,Iringa
47211,Tanga
47214,Manyara
47221,Rukwa
47224,Singida
47225,Iringa
47226,Kilimanjaro
47228,Kilimanjaro
47229,Ruvuma
47233,Kigoma
47235,Manyara
47237,Morogoro
47239,Morogoro
47242,Singida
47244,Ruvuma
47246,Tanga
47247,Iringa
47249,Rukwa
47252,Iringa
47253,Manyara
47254,Manyara
47259,Iringa
47262,Kilimanjaro
47263,Shinyanga
47265,Iringa
47269,Manyara
47272,Ruvuma
47275,Kigoma
47276,Arusha
47277,Arusha
47281,Lindi
47283,Iringa
47285,Ruvuma
47286,Morogoro
47289,Tanga
47291,Rukwa
47292,Morogoro
47293,Kilimanjaro
47294,Rukwa
47296,Pwani
47297,Mtwara
47298,Iringa
47299,Singida
47300,Arusha
47301,Ruvuma
47303,Iringa
47305,Manyara
47306,Pwani
47307,Arusha
47310,Lindi
47315,Ruvuma
47320,Kilimanjaro
47321,Morogoro
47323,Pwani
47324,Morogoro
47325,Lindi
47329,Dar es Salaam
47332,Morogoro
47333,Pwani
47336,Mara
47338,Tanga
47339,Tanga
47341,Ruvuma
47343,Rukwa
47344,Morogoro
47345,Morogoro
47346,Kilimanjaro
47347,Morogoro
47351,Morogoro
47355,Lindi
47361,Singida
47362,Iringa
47365,Morogoro
47370,Kigoma
47372,Kigoma
47374,Pwani
47376,Iringa
47378,Tanga
47380,Morogoro
47384,Iringa
47385,Iringa
47387,Arusha
47388,Arusha
47391,Morogoro
47393,Iringa
47396,Lindi
47397,Mara
47398,Tanga
47399,Iringa
47401,Iringa
47403,Manyara
47410,Rukwa
47411,Kigoma
47416,Rukwa
47418,Kilimanjaro
47424,Kilimanjaro
47426,Kigoma
47427,Pwani
47429,Iringa
47431,Dar es Salaam
47432,Kilimanjaro
47434,Lindi
47438,Morogoro
47439,Iringa
47441,Kilimanjaro
47442,Morogoro
47443,Mara
47444,Dar es Salaam
47446,Kigoma
47447,Dar es Salaam
47448,Morogoro
47449,Kilimanjaro
47452,Iringa
47454,Pwani
47455,Pwani
47458,Mtwara
47459,Tanga
47463,Morogoro
47466,Kilimanjaro
47468,Pwani
47469,Ruvuma
47471,Ruvuma
47472,Iringa
47474,Lindi
47476,Ruvuma
47478,Morogoro
47482,Rukwa
47484,Rukwa
47486,Rukwa
47488,Iringa
47489,Lindi
47491,Iringa
47492,Morogoro
47494,Rukwa
47495,Pwani
47496,Iringa
47498,Dar es Salaam
47499,Lindi
47500,Morogoro
47504,Manyara
47509,Kigoma
47510,Arusha
47511,Iringa
47514,Morogoro
47516,Kigoma
47517,Ruvuma
47518,Pwani
47520,Lindi
47522,Tanga
47526,Mara
47529,Kigoma
47531,Iringa
47532,Mara
47533,Morogoro
47534,Mara
47535,Morogoro
47541,Kilimanjaro
47544,Ruvuma
47546,Arusha
47547,Kilimanjaro
47549,Kilimanjaro
47550,Iringa
47551,Kilimanjaro
47553,Lindi
47555,Morogoro
47556,Morogoro
47562,Kilimanjaro
47564,Mara
47565,Kigoma
47566,Iringa
47569,Dar es Salaam
47570,Manyara
47573,Iringa
47575,Mwanza
47579,Kilimanjaro
47580,Kilimanjaro
47587,Arusha
47588,Morogoro
47590,Kilimanjaro
47591,Arusha
47597,Shinyanga
47601,Kilimanjaro
47605,Kilimanjaro
47606,Iringa
47608,Ruvuma
47610,Morogoro
47611,Singida
47614,Mtwara
47616,Ruvuma
47618,Pwani
47621,Kigoma
47623,Tanga
47626,Iringa
47629,Kilimanjaro
47631,Kilimanjaro
47632,Morogoro
47634,Lindi
47637,Iringa
47640,Kilimanjaro
47643,Manyara
47644,Morogoro
47646,Kigoma
47647,Iringa
47651,Pwani
47652,Singida
47653,Morogoro
47654,Iringa
47655,Pwani
47656,Ruvuma
47658,Dar es Salaam
47660,Dar es Salaam
47663,Rukwa
47664,Morogoro
47669,Kigoma
47671,Manyara
47672,Kilimanjaro
47673,Rukwa
47674,Arusha
47675,Pwani
47676,Morogoro
47680,Pwani
47681,Rukwa
47686,Kilimanjaro
47687,Mtwara
47688,Rukwa
47689,Iringa
47690,Lindi
47692,Morogoro
47693,Kilimanjaro
47695,Iringa
47696,Kigoma
47699,Dar es Salaam
47703,Ruvuma
47704,Tanga
47707,Iringa
47708,Kilimanjaro
47712,Rukwa
47717,Arusha
47719,Morogoro
47720,Kilimanjaro
47721,Mtwara
47723,Kigoma
47726,Manyara
47729,Pwani
47731,Morogoro
47735,Ruvuma
47736,Kilimanjaro
47738,Rukwa
47739,Iringa
47740,Kilimanjaro
47742,Iringa
47745,Iringa
47748,Manyara
47755,Kilimanjaro
47756,Ruvuma
47757,Morogoro
47759,Morogoro
47761,Iringa
47765,Pwani
47766,Iringa
47767,Mtwara
47773,Kilimanjaro
47777,Pwani
47779,Ruvuma
47781,Kilimanjaro
47782,Kilimanjaro
47783,Rukwa
47788,Kigoma
47790,Kigoma
47791,Iringa
47793,Rukwa
47800,Mara
47801,Iringa
47803,Morogoro
47804,Dar es Salaam
47805,Mtwara
47807,Iringa
47808,Singida
47811,Manyara
47815,Arusha
47816,Iringa
47818,Morogoro
47820,Arusha
47821,Lindi
47822,Kilimanjaro
47823,Mtwara
47825,Iringa
47827,Arusha
47828,Ruvuma
47829,Mtwara
47830,Arusha
47831,Singida
47835,Ruvuma
47837,Ruvuma
47838,Ruvuma
47839,Kilimanjaro
47844,Mwanza
47847,Kilimanjaro
47849,Tanga
47851,Ruvuma
47852,Kilimanjaro
47854,Pwani
47855,Tanga
47858,Ruvuma
47859,Rukwa
47861,Iringa
47866,Kilimanjaro
47867,Iringa
47870,Morogoro
47871,Iringa
47873,Manyara
47875,Iringa
47876,Iringa
47879,Ruvuma
47881,Singida
47882,Tanga
47886,Mtwara
47888,Lindi
47892,Pwani
47893,Kigoma
47894,Morogoro
47895,Dar es Salaam
47896,Rukwa
47898,Iringa
47899,Morogoro
47900,Dar es Salaam
47904,Tanga
47905,Morogoro
47907,Morogoro
47908,Mara
47909,Morogoro
47910,Kigoma
47913,Iringa
47915,Iringa
47919,Tanga
47923,Iringa
47924,Kigoma
47925,Rukwa
47927,Tanga
47928,Morogoro
47929,Iringa
47932,Iringa
47933,Morogoro
47936,Pwani
47937,Iringa
47939,Iringa
47941,Iringa
47942,Ruvuma
47944,Iringa
47946,Lindi
47948,Singida
47949,Kigoma
47953,Arusha
47954,Iringa
47960,Iringa
47961,Tanga
47962,Iringa
47963,Rukwa
47966,Iringa
47968,Lindi
47972,Kilimanjaro
47973,Manyara
47974,Kilimanjaro
47979,Pwani
47980,Mtwara
47982,Iringa
47985,Morogoro
47987,Morogoro
47989,Pwani
47990,Mtwara
47993,Ruvuma
47996,Iringa
47997,Tanga
47999,Pwani
48000,Pwani
48002,Kigoma
48004,Iringa
48009,Kilimanjaro
48011,Ruvuma
48012,Rukwa
48015,Pwani
48016,Iringa
48019,Lindi
48020,Mara
48025,Iringa
48026,Iringa
48028,Kigoma
48031,Lindi
48032,Mtwara
48034,Iringa
48035,Ruvuma
48036,Ruvuma
48037,Morogoro
48038,Ruvuma
48041,Ruvuma
48043,Tanga
48044,Arusha
48046,Rukwa
48047,Mara
48049,Mtwara
48052,Arusha
48053,Manyara
48055,Kilimanjaro
48056,Iringa
48059,Kilimanjaro
48061,Kilimanjaro
48063,Singida
48064,Pwani
48069,Ruvuma
48070,Singida
48074,Tanga
48075,Kigoma
48078,Kigoma
48079,Morogoro
48080,Kilimanjaro
48081,Iringa
48082,Manyara
48083,Manyara
48084,Morogoro
48087,Iringa
48088,Iringa
48089,Kigoma
48091,Pwani
48094,Rukwa
48097,Morogoro
48098,Kigoma
48101,Dar es Salaam
48103,Morogoro
48104,Kilimanjaro
48106,Iringa
48108,Kilimanjaro
48111,Kigoma
48112,Arusha
48116,Singida
48118,Iringa
48119,Kilimanjaro
48120,Ruvuma
48121,Kilimanjaro
48126,Ruvuma
48128,Pwani
48129,Iringa
48138,Kigoma
48139,Kilimanjaro
48140,Kilimanjaro
48141,Dar es Salaam
48145,Morogoro
48148,Mara
48149,Iringa
48151,Morogoro
48153,Singida
48155,Rukwa
48157,Morogoro
48159,Iringa
48162,Morogoro
48163,Dar es Salaam
48166,Kigoma
48167,Ruvuma
48171,Kilimanjaro
48174,Iringa
48175,Kilimanjaro
48177,Rukwa
48178,Arusha
48179,Ruvuma
48180,Iringa
48182,Tanga
48184,Ruvuma
48185,Kigoma
48188,Iringa
48189,Rukwa
48190,Pwani
48192,Ruvuma
48193,Rukwa
48197,Manyara
48198,Morogoro
48200,Pwani
48203,Morogoro
48204,Manyara
48205,Morogoro
48206,Iringa
48207,Iringa
48208,Ruvuma
48213,Pwani
48216,Tanga
48217,Mara
48219,Morogoro
48221,Morogoro
48227,Iringa
48228,Iringa
48233,Kilimanjaro
48234,Mara
48235,Pwani
48240,Rukwa
48241,Dar es Salaam
48243,Singida
48244,Iringa
48247,Rukwa
48248,Mtwara
48253,Iringa
48254,Pwani
48258,Iringa
48263,Arusha
48264,Kilimanjaro
48266,Tanga
48267,Pwani
48269,Rukwa
48270,Kilimanjaro
48271,Iringa
48272,Kilimanjaro
48273,Manyara
48275,Singida
48276,Ruvuma
48278,Rukwa
48279,Ruvuma
48280,Iringa
48282,Pwani
48283,Arusha
48284,Iringa
48285,Kilimanjaro
48286,Pwani
48290,Arusha
48291,Tanga
48292,Pwani
48293,Manyara
48295,Iringa
48300,Ruvuma
48301,Kilimanjaro
48304,Ruvuma
48305,Tanga
48307,Kilimanjaro
48308,Mwanza
48310,Kilimanjaro
48314,Rukwa
48315,Kilimanjaro
48318,Iringa
48320,Iringa
48321,Tanga
48322,Iringa
48323,Kilimanjaro
48326,Tanga
48327,Iringa
48333,Iringa
48335,Kigoma
48340,Lindi
48341,Kilimanjaro
48342,Rukwa
48344,Kilimanjaro
48347,Manyara
48348,Kigoma
48349,Tanga
48352,Ruvuma
48354,Shinyanga
48355,Iringa
48361,Morogoro
48362,Manyara
48364,Singida
48367,Manyara
48369,Morogoro
48370,Arusha
48371,Tanga
48373,Tanga
48374,Kigoma
48375,Arusha
48376,Morogoro
48379,Tanga
48383,Ruvuma
48385,Mtwara
48386,Ruvuma
48388,Ruvuma
48389,Morogoro
48391,Rukwa
48392,Morogoro
48395,Morogoro
48397,Iringa
48399,Morogoro
48400,Tanga
48401,Ruvuma
48404,Morogoro
48406,Kigoma
48409,Kigoma
48414,Iringa
48416,Kigoma
48418,Mara
48420,Kilimanjaro
48422,Iringa
48424,Kilimanjaro
48425,Kigoma
48426,Ruvuma
48428,Singida
48430,Manyara
48433,Pwani
48437,Rukwa
48438,Morogoro
48442,Morogoro
48445,Iringa
48446,Rukwa
48447,Tanga
48454,Iringa
48455,Arusha
48459,Kilimanjaro
48462,Iringa
48463,Mtwara
48470,Morogoro
48471,Rukwa
48473,Kilimanjaro
48475,Iringa
48477,Tanga
48480,Kilimanjaro
48482,Morogoro
48483,Kilimanjaro
48484,Pwani
48486,Ruvuma
48488,Pwani
48491,Kilimanjaro
48495,Tanga
48497,Arusha
48505,Iringa
48506,Iringa
48507,Kilimanjaro
48508,Arusha
48510,Mtwara
48511,Tanga
48512,Kilimanjaro
48517,Iringa
48519,Tanga
48520,Kilimanjaro
48524,Rukwa
48525,Pwani
48526,Pwani
48527,Kigoma
48528,Ruvuma
48532,Lindi
48533,Iringa
48540,Pwani
48541,Mtwara
48542,Kilimanjaro
48543,Arusha
48545,Kilimanjaro
48547,Iringa
48548,Singida
48553,Lindi
48560,Tanga
48565,Kilimanjaro
48569,Mtwara
48570,Kilimanjaro
48572,Tanga
48573,Mtwara
48575,Kigoma
48579,Morogoro
48581,Mara
48583,Dar es Salaam
48584,Kilimanjaro
48585,Iringa
48588,Iringa
48589,Iringa
48590,Tanga
48591,Iringa
48592,Rukwa
48594,Lindi
48595,Mtwara
48598,Iringa
48599,Morogoro
48602,Ruvuma
48604,Singida
48608,Iringa
48609,Kilimanjaro
48610,Pwani
48611,Pwani
48612,Kilimanjaro
48613,Arusha
48616,Iringa
48618,Tanga
48621,Kilimanjaro
48622,Mara
48623,Ruvuma
48628,Mtwara
48632,Ruvuma
48634,Tanga
48635,Iringa
48636,Kilimanjaro
48638,Kilimanjaro
48640,Tanga
48641,Mtwara
48642,Rukwa
48644,Morogoro
48645,Manyara
48646,Kigoma
48647,Lindi
48648,Morogoro
48649,Tanga
48650,Iringa
48652,Ruvuma
48653,Kilimanjaro
48654,Arusha
48656,Ruvuma
48657,Tanga
48658,Pwani
48659,Pwani
48660,Dar es Salaam
48661,Ruvuma
48663,Morogoro
48664,Iringa
48666,Iringa
48669,Morogoro
48670,Dar es Salaam
48671,Iringa
48672,Kilimanjaro
48673,Iringa
48674,Iringa
48675,Kilimanjaro
48677,Ruvuma
48678,Iringa
48682,Morogoro
48683,Kigoma
48684,Iringa
48687,Lindi
48688,Ruvuma
48690,Tanga
48692,Iringa
48695,Iringa
48697,Mtwara
48698,Rukwa
48699,Kilimanjaro
48700,Iringa
48703,Iringa
48705,Arusha
48707,Kilimanjaro
48709,Manyara
48710,Kigoma
48711,Iringa
48712,Morogoro
48713,Mtwara
48714,Mtwara
48715,Tanga
48717,Ruvuma
48719,Iringa
48720,Kigoma
48723,Mtwara
48728,Ruvuma
48729,Arusha
48730,Pwani
48731,Rukwa
48733,Kilimanjaro
48738,Kilimanjaro
48740,Rukwa
48742,Mara
48746,Kilimanjaro
48747,Ruvuma
48748,Pwani
48750,Morogoro
48752,Ruvuma
48754,Kilimanjaro
48760,Kilimanjaro
48763,Iringa
48768,Ruvuma
48771,Iringa
48772,Iringa
48773,Pwani
48778,Kilimanjaro
48781,Dar es Salaam
48782,Mtwara
48785,Morogoro
48787,Tanga
48789,Ruvuma
48792,Tanga
48798,Lindi
48802,Mara
48806,Mtwara
48810,Kilimanjaro
48817,Singida
48819,Ruvuma
48820,Pwani
48821,Kigoma
48824,Ruvuma
48827,Pwani
48829,Pwani
48831,Singida
48832,Arusha
48837,Tanga
48840,Mtwara
48842,Iringa
48846,Tanga
48848,Lindi
48852,Rukwa
48853,Mtwara
48854,Dar es Salaam
48855,Morogoro
48857,Rukwa
48859,Morogoro
48864,Lindi
48865,Morogoro
48867,Kilimanjaro
48869,Morogoro
48870,Ruvuma
48871,Kigoma
48872,Ruvuma
48873,Arusha
48874,Kilimanjaro
48875,Lindi
48877,Rukwa
48888,Kilimanjaro
48889,Mtwara
48890,Manyara
48891,Morogoro
48895,Iringa
48897,Pwani
48899,Iringa
48900,Morogoro
48901,Morogoro
48902,Arusha
48904,Arusha
48905,Kilimanjaro
48906,Arusha
48907,Iringa
48908,Mtwara
48909,Iringa
48912,Kilimanjaro
48913,Dar es Salaam
48915,Lindi
48916,Mtwara
48917,Iringa
48921,Iringa
48923,Morogoro
48926,Pwani
48927,Rukwa
48929,Manyara
48933,Morogoro
48934,Singida
48938,Tanga
48943,Mara
48947,Pwani
48948,Morogoro
48950,Singida
48951,Iringa
48953,Tanga
48954,Rukwa
48956,Morogoro
48957,Iringa
48959,Tanga
48964,Arusha
48965,Iringa
48966,Lindi
48967,Manyara
48969,Arusha
48979,Ruvuma
48980,Dar es Salaam
48981,Kilimanjaro
48983,Arusha
48984,Kilimanjaro
48985,Kigoma
48986,Kilimanjaro
48987,Morogoro
48989,Manyara
48990,Tanga
48991,Mwanza
48992,Manyara
48994,Iringa
48995,Iringa
48998,Kilimanjaro
48999,Singida
49000,Kilimanjaro
49001,Morogoro
49002,Kigoma
49004,Kilimanjaro
49005,Morogoro
49010,Morogoro
49011,Shinyanga
49013,Arusha
